user_id,acquisition_channel,variant,first_purchase_date,delivery_date,ugc_email_sent_date,ugc_email_opened,ugc_email_clicked,category,region,first_order_value,returned_within_14d,repeat_purchase_within_30d,time_to_next_purchase_days,repeat_order_value,discount_used_on_repeat
9878,paid,treatment,2025-11-04,2025-11-08,2025-11-15,1,0,electronics,West,123.68,0,0,,,0
9879,paid,treatment,2025-10-16,2025-10-19,2025-10-24,1,1,beauty,NE,60.21,0,0,,,0
9880,paid,control,2025-12-24,2025-12-27,,0,0,footwear,South,75.04,1,0,,,0
9881,paid,control,2025-10-10,2025-10-13,,0,0,beauty,NE,44.23,0,1,1.0,39.54,0
9882,paid,treatment,2025-11-30,2025-12-04,2025-12-10,1,0,apparel,West,60.23,0,0,,,0
9883,paid,control,2025-10-25,2025-10-30,,0,0,electronics,NE,67.99,0,0,,,0
9884,paid,control,2025-12-25,2025-12-28,,0,0,home,Midwest,49.02,0,0,,,0
9885,paid,control,2025-12-29,2026-01-01,,0,0,electronics,Midwest,84.73,1,0,,,0
9886,paid,treatment,2025-11-13,2025-11-15,2025-11-22,1,0,apparel,West,31.17,0,1,25.0,39.1,0
9887,paid,treatment,2025-11-19,2025-11-23,2025-11-29,0,0,apparel,West,96.84,1,0,,,0
9888,paid,treatment,2025-11-11,2025-11-16,2025-11-21,1,1,home,South,68.74,0,0,,,0
9889,paid,treatment,2025-11-09,2025-11-14,2025-11-20,1,0,home,South,48.83,0,0,,,0
9890,paid,treatment,2025-12-26,2025-12-31,2026-01-05,1,0,apparel,South,54.56,0,0,,,0
9891,paid,treatment,2025-10-27,2025-10-31,2025-11-06,1,1,beauty,South,35.67,0,1,15.0,28.13,1
9892,paid,treatment,2025-12-28,2026-01-01,2026-01-07,0,0,home,NE,39.97,0,0,,,0
9893,paid,control,2025-11-29,2025-12-04,,0,0,home,Midwest,48.7,0,0,,,0
9894,paid,treatment,2025-12-28,2025-12-30,2026-01-06,0,0,apparel,South,45.0,0,0,,,0
9895,paid,control,2025-11-26,2025-11-29,,0,0,footwear,NE,104.65,0,0,,,0
9896,paid,treatment,2025-12-15,2025-12-21,2025-12-26,0,0,apparel,South,24.05,0,0,,,0
9897,paid,treatment,2025-11-15,2025-11-17,2025-11-22,0,0,apparel,West,69.44,1,0,,,0
9898,paid,treatment,2025-11-12,2025-11-15,2025-11-22,0,0,apparel,South,45.56,1,0,,,0
9899,paid,treatment,2025-10-24,2025-10-28,2025-11-03,1,0,apparel,South,85.04,0,1,10.0,99.4,0
9900,paid,treatment,2025-10-20,2025-10-24,2025-10-30,0,0,electronics,NE,110.57,0,0,,,0
9901,paid,treatment,2025-10-04,2025-10-09,2025-10-16,1,0,apparel,Midwest,72.8,0,0,,,0
9902,paid,control,2025-11-05,2025-11-10,,0,0,apparel,NE,51.31,0,0,,,0
9903,paid,control,2025-12-30,2026-01-03,,0,0,apparel,NE,93.6,0,0,,,0
9904,paid,treatment,2025-12-26,2025-12-31,2026-01-07,1,1,apparel,West,37.65,0,0,,,0
9905,paid,treatment,2025-12-03,2025-12-05,2025-12-10,0,0,beauty,West,32.02,0,0,,,0
9906,paid,control,2025-11-03,2025-11-06,,0,0,apparel,South,43.38,0,0,,,0
9907,paid,treatment,2025-11-17,2025-11-23,2025-11-29,0,0,beauty,South,40.98,0,0,,,0
9908,paid,treatment,2025-12-09,2025-12-15,2025-12-22,0,0,electronics,Midwest,124.97,0,1,6.0,103.96,1
9909,paid,treatment,2025-10-01,2025-10-03,2025-10-08,0,0,beauty,Midwest,23.06,0,0,,,0
9910,paid,control,2025-12-24,2025-12-27,,0,0,apparel,NE,41.79,0,0,,,0
9911,paid,treatment,2025-12-20,2025-12-24,2025-12-31,0,0,home,West,31.37,0,1,14.0,37.7,0
9912,paid,control,2025-12-29,2026-01-02,,0,0,apparel,West,32.76,1,0,,,0
9913,paid,control,2025-10-09,2025-10-14,,0,0,apparel,Midwest,49.9,0,0,,,0
9914,paid,treatment,2025-12-27,2026-01-02,2026-01-07,0,0,beauty,Midwest,68.06,0,0,,,0
9915,paid,treatment,2025-11-26,2025-11-30,2025-12-05,1,1,apparel,NE,68.09,0,0,,,0
9916,paid,control,2025-11-21,2025-11-26,,0,0,apparel,NE,50.41,1,0,,,0
9917,paid,control,2025-10-17,2025-10-21,,0,0,apparel,NE,59.09,0,0,,,0
9918,paid,control,2025-11-15,2025-11-18,,0,0,home,NE,20.59,1,0,,,0
9919,paid,treatment,2025-11-03,2025-11-04,2025-11-09,1,0,apparel,West,32.03,0,0,,,0
9920,paid,treatment,2025-12-30,2026-01-04,2026-01-11,0,0,apparel,NE,46.17,0,0,,,0
9921,paid,control,2025-11-01,2025-11-05,,0,0,footwear,South,49.43,0,0,,,0
9922,paid,control,2025-10-21,2025-10-25,,0,0,electronics,Midwest,167.12,0,0,,,0
9923,paid,treatment,2025-12-27,2025-12-29,2026-01-05,1,0,electronics,Midwest,224.0,0,0,,,0
9924,paid,control,2025-10-18,2025-10-24,,0,0,beauty,NE,54.94,0,0,,,0
9925,paid,control,2025-12-23,2025-12-27,,0,0,home,West,38.99,1,0,,,0
9926,paid,control,2025-12-28,2025-12-30,,0,0,electronics,Midwest,120.48,0,0,,,0
9927,paid,treatment,2025-10-29,2025-10-31,2025-11-06,1,0,beauty,South,49.69,0,0,,,0
9928,paid,control,2025-12-03,2025-12-07,,0,0,electronics,Midwest,141.89,0,0,,,0
9929,paid,control,2025-12-13,2025-12-17,,0,0,electronics,West,202.03,0,0,,,0
9930,paid,control,2025-11-19,2025-11-22,,0,0,apparel,NE,38.64,0,0,,,0
9931,paid,control,2025-12-04,2025-12-08,,0,0,beauty,West,44.25,0,0,,,0
9932,paid,control,2025-10-13,2025-10-17,,0,0,apparel,South,63.83,0,0,,,0
9933,paid,control,2025-11-17,2025-11-21,,0,0,home,West,49.86,0,0,,,0
9934,paid,control,2025-11-17,2025-11-20,,0,0,electronics,West,34.28,0,0,,,0
9935,paid,control,2025-11-22,2025-11-27,,0,0,home,South,22.99,0,0,,,0
9936,paid,control,2025-12-26,2025-12-31,,0,0,beauty,South,61.35,1,0,,,0
9937,paid,treatment,2025-12-15,2025-12-19,2025-12-26,0,0,beauty,South,54.8,0,0,,,0
9938,paid,control,2025-11-25,2025-11-27,,0,0,electronics,West,57.18,0,0,,,0
9939,paid,treatment,2025-11-07,2025-11-09,2025-11-16,0,0,home,South,14.61,0,0,,,0
9940,paid,treatment,2025-11-07,2025-11-11,2025-11-18,0,0,home,West,58.67,0,1,5.0,60.43,1
9941,paid,treatment,2025-10-02,2025-10-07,2025-10-13,1,0,home,NE,56.08,0,0,,,0
9942,paid,treatment,2025-11-20,2025-11-25,2025-12-02,0,0,electronics,NE,31.13,0,0,,,0
9943,paid,treatment,2025-10-24,2025-10-28,2025-11-04,1,0,home,NE,107.34,0,0,,,0
9944,paid,control,2025-12-21,2025-12-24,,0,0,electronics,South,188.21,1,0,,,0
9945,paid,control,2025-12-11,2025-12-14,,0,0,electronics,West,60.62,0,0,,,0
9946,paid,control,2025-12-23,2025-12-26,,0,0,footwear,NE,121.73,1,0,,,0
9947,paid,treatment,2025-12-31,2026-01-03,2026-01-10,1,1,electronics,South,132.6,0,0,,,0
9948,paid,treatment,2025-11-06,2025-11-11,2025-11-17,0,0,home,South,75.38,0,0,,,0
9949,paid,treatment,2025-11-09,2025-11-12,2025-11-19,1,1,footwear,South,61.4,1,0,,,0
9950,paid,treatment,2025-11-25,2025-11-28,2025-12-03,0,0,footwear,NE,102.34,0,0,,,0
9951,paid,control,2025-11-09,2025-11-15,,0,0,beauty,NE,75.32,1,0,,,0
9952,paid,control,2025-10-26,2025-10-31,,0,0,electronics,South,184.91,0,0,,,0
9953,paid,control,2025-12-05,2025-12-07,,0,0,footwear,NE,105.7,0,0,,,0
9954,paid,control,2025-11-11,2025-11-16,,0,0,apparel,South,24.23,0,0,,,0
9955,paid,treatment,2025-12-26,2025-12-28,2026-01-02,1,0,beauty,NE,54.81,0,1,3.0,42.97,0
9956,paid,control,2025-10-21,2025-10-24,,0,0,beauty,NE,48.89,0,0,,,0
9957,paid,treatment,2025-11-10,2025-11-13,2025-11-19,1,0,home,NE,38.44,0,1,13.0,51.8,1
9958,paid,treatment,2025-11-18,2025-11-21,2025-11-27,0,0,footwear,Midwest,75.93,0,1,12.0,54.11,1
9959,paid,control,2025-12-23,2025-12-27,,0,0,beauty,West,40.68,0,0,,,0
9960,paid,treatment,2025-11-23,2025-11-27,2025-12-04,1,0,electronics,Midwest,149.48,0,0,,,0
9961,paid,control,2025-10-07,2025-10-11,,0,0,electronics,Midwest,40.64,0,0,,,0
9962,paid,treatment,2025-11-01,2025-11-04,2025-11-09,1,1,electronics,South,122.88,1,0,,,0
9963,paid,treatment,2025-12-21,2025-12-25,2025-12-30,1,0,home,NE,95.18,0,0,,,0
9964,paid,control,2025-10-26,2025-10-30,,0,0,home,South,70.81,0,0,,,0
9965,paid,treatment,2025-11-01,2025-11-03,2025-11-08,0,0,apparel,South,41.33,0,1,13.0,37.06,1
9966,paid,control,2025-10-14,2025-10-18,,0,0,apparel,West,70.95,0,1,28.0,76.23,1
9967,paid,treatment,2025-12-06,2025-12-10,2025-12-17,0,0,beauty,NE,49.25,0,0,,,0
9968,paid,control,2025-10-13,2025-10-16,,0,0,apparel,South,19.54,0,0,,,0
9969,paid,control,2025-11-03,2025-11-06,,0,0,electronics,NE,136.8,0,0,,,0
9970,paid,control,2025-12-05,2025-12-08,,0,0,electronics,Midwest,120.84,0,1,8.0,129.97,0
9971,paid,control,2025-12-22,2025-12-25,,0,0,apparel,Midwest,30.47,0,0,,,0
9972,paid,control,2025-10-21,2025-10-27,,0,0,electronics,West,225.23,0,0,,,0
9973,paid,treatment,2025-10-31,2025-11-06,2025-11-13,1,0,apparel,South,71.83,0,0,,,0
9974,paid,treatment,2025-10-11,2025-10-12,2025-10-17,0,0,beauty,South,38.91,1,0,,,0
9975,paid,treatment,2025-11-10,2025-11-14,2025-11-20,0,0,apparel,NE,46.07,0,0,,,0
9976,paid,control,2025-12-31,2026-01-05,,0,0,apparel,Midwest,67.44,0,1,4.0,45.38,0
9977,paid,control,2025-10-28,2025-10-31,,0,0,electronics,Midwest,143.02,0,0,,,0
9978,paid,treatment,2025-10-24,2025-10-29,2025-11-04,0,0,beauty,NE,61.93,0,0,,,0
9979,paid,control,2025-11-06,2025-11-11,,0,0,apparel,Midwest,62.44,0,0,,,0
9980,paid,control,2025-12-22,2025-12-24,,0,0,apparel,Midwest,35.29,0,0,,,0
9981,paid,control,2025-11-20,2025-11-24,,0,0,electronics,Midwest,115.64,1,0,,,0
9982,paid,control,2025-11-26,2025-12-02,,0,0,beauty,West,40.69,0,0,,,0
9983,paid,control,2025-12-11,2025-12-13,,0,0,footwear,South,130.94,0,0,,,0
9984,paid,treatment,2025-12-05,2025-12-08,2025-12-14,0,0,home,West,64.95,0,0,,,0
9985,paid,control,2025-11-25,2025-11-28,,0,0,home,West,67.18,0,0,,,0
9986,paid,treatment,2025-11-21,2025-11-26,2025-12-03,0,0,beauty,NE,33.76,0,0,,,0
9987,paid,control,2025-11-19,2025-11-24,,0,0,electronics,West,139.41,0,0,,,0
9988,paid,control,2025-10-17,2025-10-21,,0,0,electronics,South,73.79,0,0,,,0
9989,paid,treatment,2025-11-08,2025-11-12,2025-11-19,1,0,apparel,West,68.6,0,0,,,0
9990,paid,treatment,2025-12-17,2025-12-18,2025-12-25,0,0,beauty,West,53.9,0,1,3.0,29.61,1
9991,paid,control,2025-10-04,2025-10-09,,0,0,apparel,West,64.7,0,0,,,0
9992,paid,control,2025-12-16,2025-12-19,,0,0,footwear,South,115.88,0,0,,,0
9993,paid,treatment,2025-11-22,2025-11-25,2025-11-30,0,0,electronics,Midwest,196.52,0,0,,,0
9994,paid,control,2025-11-02,2025-11-07,,0,0,apparel,South,90.0,0,0,,,0
9995,paid,treatment,2025-10-11,2025-10-15,2025-10-20,1,0,beauty,West,42.92,0,0,,,0
9996,paid,control,2025-12-10,2025-12-15,,0,0,beauty,NE,28.01,0,0,,,0
9997,paid,treatment,2025-10-01,2025-10-05,2025-10-10,0,0,footwear,Midwest,57.12,0,0,,,0
9998,paid,control,2025-11-19,2025-11-23,,0,0,beauty,Midwest,50.15,0,0,,,0
9999,paid,treatment,2025-10-15,2025-10-19,2025-10-24,0,0,apparel,Midwest,70.9,0,0,,,0
10000,paid,treatment,2025-12-23,2025-12-25,2025-12-31,0,0,electronics,South,116.8,0,1,14.0,94.76,1
10001,paid,control,2025-10-17,2025-10-20,,0,0,apparel,South,53.33,1,0,,,0
10002,paid,control,2025-12-13,2025-12-18,,0,0,home,NE,58.31,0,0,,,0
10003,paid,treatment,2025-11-22,2025-11-24,2025-11-30,0,0,home,Midwest,24.92,0,1,6.0,23.87,0
10004,paid,treatment,2025-10-04,2025-10-07,2025-10-14,0,0,electronics,Midwest,84.59,0,0,,,0
10005,paid,control,2025-12-06,2025-12-08,,0,0,home,South,53.14,1,0,,,0
10006,paid,treatment,2025-12-20,2025-12-24,2025-12-29,0,0,apparel,NE,80.42,0,1,15.0,64.42,1
10007,paid,treatment,2025-10-21,2025-10-26,2025-11-02,1,0,footwear,NE,112.28,0,0,,,0
10008,paid,control,2025-12-29,2026-01-02,,0,0,footwear,NE,30.58,0,0,,,0
10009,paid,treatment,2025-12-13,2025-12-14,2025-12-20,1,0,beauty,South,18.16,0,0,,,0
10010,paid,control,2025-12-08,2025-12-12,,0,0,home,NE,75.17,0,0,,,0
10011,paid,treatment,2025-10-31,2025-11-03,2025-11-10,0,0,home,South,60.47,0,0,,,0
10012,paid,control,2025-10-12,2025-10-16,,0,0,home,West,73.08,0,0,,,0
10013,paid,treatment,2025-11-09,2025-11-12,2025-11-19,0,0,apparel,NE,51.31,0,0,,,0
10014,paid,treatment,2025-12-14,2025-12-16,2025-12-21,0,0,home,Midwest,44.4,0,1,6.0,42.4,0
10015,paid,treatment,2025-11-23,2025-11-26,2025-12-02,0,0,apparel,West,48.79,0,1,14.0,61.08,1
10016,paid,treatment,2025-11-29,2025-12-02,2025-12-09,0,0,electronics,West,10.0,0,0,,,0
10017,paid,treatment,2025-12-11,2025-12-15,2025-12-21,0,0,electronics,West,58.4,0,1,18.0,58.84,0
10018,paid,treatment,2025-11-01,2025-11-03,2025-11-10,1,0,apparel,NE,41.52,0,0,,,0
10019,paid,treatment,2025-10-04,2025-10-06,2025-10-13,0,0,electronics,Midwest,69.03,0,0,,,0
10020,paid,control,2025-12-21,2025-12-25,,0,0,apparel,West,43.6,1,1,5.0,39.87,0
10021,paid,control,2025-11-26,2025-12-01,,0,0,apparel,NE,44.78,0,0,,,0
10022,paid,control,2025-11-22,2025-11-26,,0,0,apparel,NE,59.8,0,0,,,0
10023,paid,treatment,2025-11-22,2025-11-25,2025-11-30,0,0,beauty,Midwest,50.26,0,0,,,0
10024,paid,treatment,2025-12-18,2025-12-21,2025-12-27,1,0,electronics,NE,10.0,0,0,,,0
10025,paid,control,2025-12-10,2025-12-13,,0,0,beauty,Midwest,27.89,0,1,12.0,26.9,1
10026,paid,control,2025-12-01,2025-12-06,,0,0,footwear,South,59.7,0,0,,,0
10027,paid,treatment,2025-12-11,2025-12-14,2025-12-19,1,0,beauty,Midwest,19.01,0,0,,,0
10028,paid,treatment,2025-10-27,2025-11-01,2025-11-07,0,0,apparel,NE,89.36,0,0,,,0
10029,paid,treatment,2025-12-05,2025-12-09,2025-12-14,0,0,beauty,Midwest,25.33,1,0,,,0
10030,paid,control,2025-12-29,2026-01-03,,0,0,home,West,67.9,0,0,,,0
10031,paid,control,2025-10-22,2025-10-27,,0,0,home,West,38.98,0,0,,,0
10032,paid,control,2025-11-22,2025-11-26,,0,0,beauty,NE,60.98,0,0,,,0
10033,paid,treatment,2025-12-02,2025-12-04,2025-12-11,0,0,apparel,NE,46.3,1,0,,,0
10034,paid,treatment,2025-11-17,2025-11-21,2025-11-27,0,0,electronics,West,69.33,0,0,,,0
10035,paid,treatment,2025-12-29,2026-01-02,2026-01-07,1,0,beauty,NE,39.21,0,0,,,0
10036,paid,control,2025-11-07,2025-11-10,,0,0,footwear,Midwest,126.9,0,1,10.0,102.76,1
10037,paid,control,2025-10-21,2025-10-26,,0,0,beauty,NE,49.32,0,0,,,0
10038,paid,treatment,2025-10-13,2025-10-16,2025-10-21,1,1,apparel,Midwest,50.3,0,0,,,0
10039,paid,treatment,2025-12-18,2025-12-21,2025-12-26,0,0,electronics,South,129.52,0,0,,,0
10040,paid,control,2025-12-03,2025-12-08,,0,0,apparel,NE,52.25,0,0,,,0
10041,paid,treatment,2025-11-23,2025-11-26,2025-12-01,0,0,apparel,Midwest,97.54,0,0,,,0
10042,paid,treatment,2025-11-09,2025-11-12,2025-11-19,0,0,electronics,South,162.59,0,0,,,0
10043,paid,control,2025-11-07,2025-11-09,,0,0,apparel,Midwest,64.09,0,0,,,0
10044,paid,treatment,2025-12-25,2025-12-28,2026-01-04,0,0,beauty,West,44.79,1,0,,,0
10045,paid,treatment,2025-12-02,2025-12-05,2025-12-12,1,0,beauty,NE,32.41,1,0,,,0
10046,paid,treatment,2025-12-28,2026-01-01,2026-01-08,0,0,electronics,Midwest,119.9,1,0,,,0
10047,paid,control,2025-12-13,2025-12-15,,0,0,home,West,71.78,0,0,,,0
10048,paid,treatment,2025-12-10,2025-12-11,2025-12-17,1,1,electronics,NE,168.65,0,1,18.0,131.88,0
10049,paid,control,2025-11-20,2025-11-24,,0,0,footwear,NE,72.94,0,0,,,0
10050,paid,treatment,2025-10-23,2025-10-26,2025-11-02,0,0,electronics,South,10.0,0,1,6.0,8.08,1
10051,paid,control,2025-11-30,2025-12-03,,0,0,apparel,Midwest,80.24,0,0,,,0
10052,paid,treatment,2025-12-05,2025-12-10,2025-12-16,0,0,electronics,NE,85.35,0,0,,,0
10053,paid,treatment,2025-11-18,2025-11-22,2025-11-27,0,0,electronics,South,166.18,0,1,2.0,156.87,1
10054,paid,control,2025-10-02,2025-10-07,,0,0,beauty,South,19.11,0,0,,,0
10055,paid,control,2025-12-28,2025-12-31,,0,0,electronics,South,137.7,0,0,,,0
10056,paid,control,2025-12-16,2025-12-21,,0,0,home,Midwest,53.02,1,0,,,0
10057,paid,treatment,2025-11-02,2025-11-05,2025-11-11,1,0,apparel,South,55.12,0,0,,,0
10058,paid,treatment,2025-11-15,2025-11-19,2025-11-26,0,0,electronics,West,199.81,0,0,,,0
10059,paid,treatment,2025-10-12,2025-10-14,2025-10-19,1,0,beauty,West,31.05,0,1,1.0,34.9,0
10060,paid,control,2025-12-26,2025-12-29,,0,0,beauty,South,62.38,0,0,,,0
10061,paid,control,2025-10-22,2025-10-25,,0,0,beauty,South,74.58,0,0,,,0
10062,paid,control,2025-11-04,2025-11-06,,0,0,home,South,27.71,0,0,,,0
10063,paid,treatment,2025-11-09,2025-11-13,2025-11-20,0,0,electronics,West,69.82,0,0,,,0
10064,paid,treatment,2025-10-25,2025-10-28,2025-11-03,1,1,footwear,NE,80.44,0,0,,,0
10065,paid,control,2025-11-28,2025-12-02,,0,0,electronics,Midwest,107.54,0,0,,,0
10066,paid,control,2025-12-31,2026-01-02,,0,0,footwear,NE,115.92,0,0,,,0
10067,paid,treatment,2025-12-18,2025-12-22,2025-12-29,1,1,apparel,West,89.24,0,0,,,0
10068,paid,treatment,2025-11-18,2025-11-24,2025-12-01,0,0,apparel,West,54.19,0,0,,,0
10069,paid,control,2025-10-13,2025-10-18,,0,0,electronics,NE,76.82,0,1,12.0,88.32,1
10070,paid,treatment,2025-12-19,2025-12-25,2025-12-31,0,0,home,West,50.05,0,0,,,0
10071,paid,control,2025-10-24,2025-10-28,,0,0,electronics,South,131.96,0,0,,,0
10072,paid,control,2025-12-23,2025-12-26,,0,0,electronics,West,56.87,1,0,,,0
10073,paid,control,2025-11-06,2025-11-10,,0,0,apparel,West,37.3,0,1,11.0,43.69,1
10074,paid,treatment,2025-11-17,2025-11-20,2025-11-27,0,0,electronics,NE,78.57,1,0,,,0
10075,paid,treatment,2025-11-10,2025-11-11,2025-11-16,0,0,apparel,Midwest,54.94,0,0,,,0
10076,paid,control,2025-11-11,2025-11-15,,0,0,beauty,Midwest,36.39,0,0,,,0
10077,paid,treatment,2025-10-16,2025-10-19,2025-10-25,1,0,electronics,South,10.0,0,0,,,0
10078,paid,treatment,2025-11-20,2025-11-22,2025-11-29,1,0,electronics,South,96.44,1,0,,,0
10079,paid,treatment,2025-11-07,2025-11-10,2025-11-15,1,1,beauty,Midwest,22.39,0,0,,,0
10080,paid,treatment,2025-12-17,2025-12-20,2025-12-25,0,0,electronics,South,123.66,0,0,,,0
10081,paid,control,2025-11-13,2025-11-17,,0,0,footwear,Midwest,49.59,1,0,,,0
10082,paid,control,2025-12-28,2026-01-01,,0,0,apparel,Midwest,72.12,0,0,,,0
10083,paid,control,2025-10-28,2025-11-02,,0,0,apparel,West,61.16,1,0,,,0
10084,paid,control,2025-10-31,2025-11-02,,0,0,apparel,South,96.25,0,0,,,0
10085,paid,control,2025-10-04,2025-10-07,,0,0,beauty,South,46.25,0,0,,,0
10086,paid,control,2025-12-07,2025-12-09,,0,0,apparel,NE,60.66,0,0,,,0
10087,paid,treatment,2025-10-07,2025-10-12,2025-10-19,0,0,beauty,NE,41.15,0,0,,,0
10088,paid,control,2025-10-27,2025-10-30,,0,0,apparel,Midwest,66.1,0,0,,,0
10089,paid,control,2025-12-23,2025-12-26,,0,0,apparel,NE,51.87,0,0,,,0
10090,paid,control,2025-11-26,2025-12-01,,0,0,beauty,South,38.14,0,1,4.0,21.65,0
10091,paid,control,2025-11-21,2025-11-26,,0,0,footwear,South,70.68,0,0,,,0
10092,paid,treatment,2025-12-14,2025-12-19,2025-12-25,0,0,apparel,NE,57.05,0,0,,,0
10093,paid,treatment,2025-12-10,2025-12-12,2025-12-19,0,0,apparel,NE,54.85,0,1,9.0,43.26,1
10094,paid,control,2025-12-21,2025-12-25,,0,0,beauty,South,36.39,0,0,,,0
10095,paid,treatment,2025-12-01,2025-12-05,2025-12-11,0,0,footwear,West,83.63,0,0,,,0
10096,paid,treatment,2025-11-11,2025-11-14,2025-11-21,1,1,beauty,Midwest,50.26,0,0,,,0
10097,paid,treatment,2025-10-13,2025-10-17,2025-10-23,1,0,electronics,South,170.22,0,0,,,0
10098,paid,control,2025-11-04,2025-11-09,,0,0,apparel,NE,51.09,0,0,,,0
10099,paid,treatment,2025-12-04,2025-12-09,2025-12-15,0,0,apparel,South,33.8,1,0,,,0
10100,paid,treatment,2025-10-24,2025-10-29,2025-11-03,0,0,home,South,76.65,0,0,,,0
10101,paid,treatment,2025-12-01,2025-12-05,2025-12-10,0,0,electronics,South,238.46,1,0,,,0
10102,paid,control,2025-10-13,2025-10-19,,0,0,electronics,Midwest,148.7,1,0,,,0
10103,paid,treatment,2025-10-06,2025-10-09,2025-10-14,1,0,apparel,Midwest,57.51,0,0,,,0
10104,paid,control,2025-11-03,2025-11-05,,0,0,footwear,West,91.06,0,1,30.0,110.51,0
10105,paid,control,2025-10-22,2025-10-25,,0,0,home,NE,61.57,0,0,,,0
10106,paid,treatment,2025-12-20,2025-12-24,2025-12-30,0,0,home,Midwest,56.93,0,0,,,0
10107,paid,treatment,2025-11-04,2025-11-09,2025-11-15,0,0,electronics,Midwest,70.24,0,0,,,0
10108,paid,control,2025-11-08,2025-11-11,,0,0,beauty,West,56.73,0,0,,,0
10109,paid,treatment,2025-11-07,2025-11-11,2025-11-18,1,1,electronics,Midwest,76.04,0,0,,,0
10110,paid,treatment,2025-10-30,2025-11-01,2025-11-07,0,0,home,NE,80.92,0,1,22.0,76.61,1
10111,paid,treatment,2025-12-24,2025-12-29,2026-01-04,0,0,apparel,NE,76.75,0,0,,,0
10112,paid,control,2025-12-08,2025-12-12,,0,0,apparel,NE,96.04,1,0,,,0
10113,paid,control,2025-10-15,2025-10-18,,0,0,footwear,South,104.98,1,0,,,0
10114,paid,treatment,2025-10-20,2025-10-26,2025-11-02,0,0,electronics,South,10.0,0,0,,,0
10115,paid,treatment,2025-10-08,2025-10-13,2025-10-18,0,0,footwear,NE,45.39,1,0,,,0
10116,paid,treatment,2025-10-24,2025-10-26,2025-11-01,0,0,electronics,NE,123.22,0,1,5.0,88.16,1
10117,paid,treatment,2025-11-30,2025-12-03,2025-12-08,0,0,home,West,98.08,1,0,,,0
10118,paid,treatment,2025-12-26,2026-01-02,2026-01-08,0,0,apparel,South,56.14,0,0,,,0
10119,paid,treatment,2025-11-14,2025-11-20,2025-11-26,0,0,home,West,24.84,0,0,,,0
10120,paid,control,2025-10-08,2025-10-13,,0,0,home,NE,76.93,0,0,,,0
10121,paid,treatment,2025-10-05,2025-10-06,2025-10-11,1,1,beauty,Midwest,66.41,0,1,25.0,69.78,0
10122,paid,control,2025-11-08,2025-11-13,,0,0,electronics,NE,75.91,0,0,,,0
10123,paid,treatment,2025-10-25,2025-10-28,2025-11-04,1,0,apparel,NE,53.18,0,1,7.0,29.56,1
10124,paid,control,2025-11-23,2025-11-28,,0,0,home,Midwest,97.1,0,0,,,0
10125,paid,treatment,2025-10-11,2025-10-14,2025-10-19,0,0,electronics,NE,49.42,0,0,,,0
10126,paid,control,2025-10-22,2025-10-26,,0,0,electronics,West,60.96,0,0,,,0
10127,paid,control,2025-11-21,2025-11-24,,0,0,home,Midwest,31.88,0,0,,,0
10128,paid,control,2025-10-26,2025-10-29,,0,0,beauty,NE,44.43,0,1,1.0,41.58,1
10129,paid,control,2025-11-03,2025-11-07,,0,0,home,Midwest,51.04,0,0,,,0
10130,paid,treatment,2025-10-21,2025-10-23,2025-10-28,1,0,apparel,West,51.62,1,0,,,0
10131,paid,control,2025-10-05,2025-10-11,,0,0,apparel,West,84.14,0,1,14.0,54.24,0
10132,paid,treatment,2025-11-01,2025-11-03,2025-11-09,0,0,electronics,NE,164.85,0,0,,,0
10133,paid,treatment,2025-10-31,2025-11-02,2025-11-09,0,0,apparel,West,96.71,0,1,22.0,107.67,0
10134,paid,treatment,2025-12-22,2025-12-26,2026-01-02,0,0,beauty,Midwest,42.79,1,0,,,0
10135,paid,control,2025-12-22,2025-12-27,,0,0,beauty,South,53.52,0,1,11.0,43.54,1
10136,paid,control,2025-11-09,2025-11-12,,0,0,footwear,South,52.82,0,0,,,0
10137,paid,control,2025-10-27,2025-10-29,,0,0,electronics,West,159.36,0,0,,,0
10138,paid,control,2025-11-08,2025-11-10,,0,0,electronics,Midwest,162.05,0,0,,,0
10139,paid,control,2025-11-25,2025-11-27,,0,0,electronics,South,76.23,0,0,,,0
10140,paid,treatment,2025-11-05,2025-11-09,2025-11-14,1,0,apparel,South,78.18,1,0,,,0
10141,paid,control,2025-12-09,2025-12-12,,0,0,beauty,Midwest,45.59,0,0,,,0
10142,paid,control,2025-12-28,2026-01-01,,0,0,apparel,West,75.06,0,0,,,0
10143,paid,control,2025-11-07,2025-11-11,,0,0,home,West,80.66,0,0,,,0
10144,paid,control,2025-10-11,2025-10-15,,0,0,apparel,South,68.79,0,0,,,0
10145,paid,control,2025-10-12,2025-10-15,,0,0,footwear,West,117.37,1,0,,,0
10146,paid,control,2025-12-20,2025-12-23,,0,0,apparel,South,40.41,0,0,,,0
10147,paid,treatment,2025-11-08,2025-11-12,2025-11-17,1,0,apparel,West,45.94,0,1,14.0,51.41,0
10148,paid,treatment,2025-10-31,2025-11-03,2025-11-08,1,0,home,South,54.07,1,0,,,0
10149,paid,treatment,2025-11-26,2025-11-30,2025-12-06,0,0,beauty,South,30.4,0,0,,,0
10150,paid,treatment,2025-12-27,2025-12-30,2026-01-05,0,0,apparel,NE,70.65,0,0,,,0
10151,paid,treatment,2025-11-09,2025-11-13,2025-11-20,0,0,footwear,NE,75.5,0,0,,,0
